Unnamed: 0,posteam,home_team,home_wp,away_wp,yardline_100,home_timeouts_remaining,away_timeouts_remaining,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,down,goal_to_go,ydstogo,play_type,score_differential,shotgun,no_huddle
33531,MIN,NE,0.72,0.28,76.0,3,3,33.0,933.0,2733.0,1,1.0,0.0,10,pass,-7.0,0,0
33533,MIN,NE,0.75,0.25,78.0,3,3,900.0,900.0,2700.0,2,2.0,0.0,12,pass,-7.0,1,0
33534,MIN,NE,0.75,0.25,72.0,3,3,861.0,861.0,2661.0,2,3.0,0.0,6,pass,-7.0,1,0
33552,MIN,NE,0.78,0.22,66.0,3,3,339.0,339.0,2139.0,2,1.0,0.0,10,run,-10.0,1,0
33553,MIN,NE,0.75,0.25,48.0,3,3,298.0,298.0,2098.0,2,1.0,0.0,10,pass,-10.0,1,0
33555,MIN,NE,0.79,0.21,55.0,3,3,237.0,237.0,2037.0,2,2.0,0.0,17,pass,-10.0,1,0
33556,MIN,NE,0.8,0.2,55.0,3,3,232.0,232.0,2032.0,2,3.0,0.0,17,pass,-10.0,1,0
33563,MIN,NE,0.79,0.21,74.0,3,3,112.0,112.0,1912.0,2,1.0,0.0,10,pass,-10.0,1,0
33564,MIN,NE,0.77,0.23,50.0,3,3,87.0,87.0,1887.0,2,1.0,0.0,10,pass,-10.0,1,1
33565,MIN,NE,0.74,0.26,27.0,3,3,63.0,63.0,1863.0,2,1.0,0.0,10,run,-10.0,1,1
33566,MIN,NE,0.74,0.26,22.0,3,3,37.0,37.0,1837.0,2,2.0,0.0,5,pass,-10.0,1,1
33568,MIN,NE,0.72,0.28,15.0,3,2,32.0,32.0,1832.0,2,1.0,0.0,10,pass,-10.0,1,0
33569,MIN,NE,0.73,0.27,15.0,3,2,25.0,25.0,1825.0,2,2.0,0.0,10,pass,-10.0,1,0
33571,MIN,NE,0.68,0.32,5.0,3,1,19.0,19.0,1819.0,2,1.0,1.0,5,pass,-10.0,1,0
33583,MIN,NE,0.6,0.4,83.0,3,3,861.0,1761.0,1761.0,3,1.0,0.0,10,pass,-3.0,0,0
33584,MIN,NE,0.62,0.38,80.0,3,3,817.0,1717.0,1717.0,3,2.0,0.0,7,run,-3.0,1,0
33585,MIN,NE,0.64,0.36,78.0,3,3,774.0,1674.0,1674.0,3,3.0,0.0,5,pass,-3.0,1,0
33601,MIN,NE,0.55,0.45,62.0,3,3,381.0,1281.0,1281.0,3,1.0,0.0,10,run,-3.0,0,0
33602,MIN,NE,0.58,0.42,70.0,3,3,368.0,1268.0,1268.0,3,1.0,0.0,18,pass,-3.0,1,0
33603,MIN,NE,0.57,0.43,62.0,3,3,338.0,1238.0,1238.0,3,2.0,0.0,10,pass,-3.0,1,0
33604,MIN,NE,0.55,0.45,54.0,3,3,316.0,1216.0,1216.0,3,3.0,0.0,2,pass,-3.0,1,0
33605,MIN,NE,0.52,0.48,50.0,3,3,285.0,1185.0,1185.0,3,1.0,0.0,10,pass,-3.0,1,0
33606,MIN,NE,0.54,0.46,50.0,3,3,281.0,1181.0,1181.0,3,2.0,0.0,10,pass,-3.0,1,0
33607,MIN,NE,0.5,0.5,45.0,2,3,237.0,1137.0,1137.0,3,3.0,0.0,5,pass,-3.0,1,0
33608,MIN,NE,0.5,0.5,40.0,2,3,231.0,1131.0,1131.0,3,1.0,0.0,10,run,-3.0,1,0
33609,MIN,NE,0.48,0.52,22.0,2,3,198.0,1098.0,1098.0,3,1.0,0.0,10,pass,-3.0,1,0
33610,MIN,NE,0.49,0.51,22.0,2,3,192.0,1092.0,1092.0,3,2.0,0.0,10,pass,-3.0,1,0
33611,MIN,NE,0.52,0.48,21.0,2,3,148.0,1048.0,1048.0,3,3.0,0.0,9,pass,-3.0,1,0
33620,MIN,NE,0.74,0.26,75.0,2,3,35.0,935.0,935.0,3,1.0,0.0,10,pass,-7.0,0,0
33621,MIN,NE,0.77,0.23,75.0,2,3,29.0,929.0,929.0,3,2.0,0.0,10,run,-7.0,1,0
33623,MIN,NE,0.77,0.23,70.0,2,3,900.0,900.0,900.0,4,3.0,0.0,5,pass,-7.0,1,0
33634,MIN,NE,0.91,0.09,71.0,2,3,649.0,649.0,649.0,4,1.0,0.0,10,pass,-14.0,1,0
33635,MIN,NE,0.92,0.08,67.0,2,3,620.0,620.0,620.0,4,2.0,0.0,6,pass,-14.0,1,1
33636,MIN,NE,0.91,0.09,62.0,2,3,578.0,578.0,578.0,4,3.0,0.0,1,run,-14.0,0,0
33637,MIN,NE,0.91,0.09,62.0,1,3,542.0,542.0,542.0,4,4.0,0.0,1,run,-14.0,0,0
33638,MIN,NE,0.91,0.09,61.0,1,3,514.0,514.0,514.0,4,1.0,0.0,10,pass,-14.0,1,0
33639,MIN,NE,0.92,0.08,57.0,1,3,488.0,488.0,488.0,4,2.0,0.0,6,pass,-14.0,1,1
33640,MIN,NE,0.91,0.09,47.0,1,3,464.0,464.0,464.0,4,1.0,0.0,10,pass,-14.0,1,1
33642,MIN,NE,0.93,0.07,57.0,1,3,455.0,455.0,455.0,4,2.0,0.0,20,pass,-14.0,1,0
33643,MIN,NE,0.94,0.06,53.0,1,3,418.0,418.0,418.0,4,3.0,0.0,16,pass,-14.0,1,1
33644,MIN,NE,0.95,0.05,48.0,1,3,375.0,375.0,375.0,4,4.0,0.0,11,pass,-14.0,1,0
33647,MIN,NE,0.94,0.06,55.0,1,3,325.0,325.0,325.0,4,1.0,0.0,10,pass,-14.0,1,0
33648,MIN,NE,0.94,0.06,51.0,1,3,295.0,295.0,295.0,4,2.0,0.0,6,pass,-14.0,1,1
33649,MIN,NE,0.93,0.07,42.0,1,3,290.0,290.0,290.0,4,1.0,0.0,10,pass,-14.0,1,0
33667,MIN,NE,0.99,0.01,80.0,1,0,48.0,48.0,48.0,4,1.0,0.0,10,pass,-14.0,1,0
33668,MIN,NE,0.97,0.03,71.0,1,0,30.0,30.0,30.0,4,2.0,0.0,1,pass,-14.0,1,1
36700,MIN,SEA,0.51,0.49,77.0,3,3,894.0,1794.0,3594.0,1,1.0,0.0,10,run,0.0,0,0
36701,MIN,SEA,0.52,0.48,76.0,3,3,856.0,1756.0,3556.0,1,2.0,0.0,9,pass,0.0,0,0
36702,MIN,SEA,0.46,0.54,61.0,3,3,811.0,1711.0,3511.0,1,1.0,0.0,10,run,0.0,0,0
36703,MIN,SEA,0.45,0.55,55.0,3,3,773.0,1673.0,3473.0,1,2.0,0.0,4,run,0.0,0,0
36705,MIN,SEA,0.5,0.5,60.0,3,3,699.0,1599.0,3399.0,1,3.0,0.0,9,pass,0.0,1,0
36711,MIN,SEA,0.51,0.49,84.0,3,3,559.0,1459.0,3259.0,1,1.0,0.0,10,pass,0.0,1,0
36712,MIN,SEA,0.53,0.47,84.0,3,3,555.0,1455.0,3255.0,1,2.0,0.0,10,run,0.0,1,0
36714,MIN,SEA,0.47,0.53,70.0,3,3,487.0,1387.0,3187.0,1,1.0,0.0,10,run,0.0,0,0
36715,MIN,SEA,0.43,0.57,57.0,3,3,460.0,1360.0,3160.0,1,1.0,0.0,10,pass,0.0,1,0
36716,MIN,SEA,0.47,0.53,61.0,3,3,418.0,1318.0,3118.0,1,2.0,0.0,14,run,0.0,0,0
36717,MIN,SEA,0.49,0.51,59.0,3,3,368.0,1268.0,3068.0,1,3.0,0.0,12,pass,0.0,1,0
36734,MIN,SEA,0.6,0.4,78.0,3,3,845.0,845.0,2645.0,2,1.0,0.0,10,pass,-3.0,0,0
36735,MIN,SEA,0.57,0.43,67.0,3,3,811.0,811.0,2611.0,2,1.0,0.0,10,run,-3.0,0,0
36736,MIN,SEA,0.58,0.42,65.0,3,3,768.0,768.0,2568.0,2,2.0,0.0,8,run,-3.0,0,0
36737,MIN,SEA,0.58,0.42,60.0,3,3,735.0,735.0,2535.0,2,3.0,0.0,3,pass,-3.0,1,0
36748,MIN,SEA,0.6,0.4,90.0,2,3,482.0,482.0,2282.0,2,1.0,0.0,10,run,-3.0,0,0
36749,MIN,SEA,0.56,0.44,77.0,2,3,447.0,447.0,2247.0,2,1.0,0.0,10,run,-3.0,0,0
36750,MIN,SEA,0.57,0.43,74.0,2,3,410.0,410.0,2210.0,2,2.0,0.0,7,pass,-3.0,1,0
36751,MIN,SEA,0.56,0.44,69.0,2,3,368.0,368.0,2168.0,2,3.0,0.0,2,pass,-3.0,1,0
36780,MIN,SEA,0.61,0.39,83.0,3,3,666.0,1566.0,1566.0,3,1.0,0.0,10,pass,-3.0,1,0
36781,MIN,SEA,0.59,0.41,76.0,3,3,628.0,1528.0,1528.0,3,2.0,0.0,3,pass,-3.0,0,0
36782,MIN,SEA,0.59,0.41,74.0,3,3,599.0,1499.0,1499.0,3,3.0,0.0,1,run,-3.0,0,0
36783,MIN,SEA,0.57,0.43,70.0,3,3,572.0,1472.0,1472.0,3,1.0,0.0,10,pass,-3.0,0,0
36784,MIN,SEA,0.58,0.42,68.0,3,3,525.0,1425.0,1425.0,3,2.0,0.0,8,run,-3.0,1,0
36785,MIN,SEA,0.55,0.45,61.0,3,3,478.0,1378.0,1378.0,3,3.0,0.0,1,pass,-3.0,0,0
36791,MIN,SEA,0.58,0.42,72.0,3,3,372.0,1272.0,1272.0,3,1.0,0.0,10,pass,-3.0,1,0
36792,MIN,SEA,0.56,0.44,65.0,3,3,333.0,1233.0,1233.0,3,2.0,0.0,3,run,-3.0,0,0
36793,MIN,SEA,0.54,0.46,59.0,3,3,301.0,1201.0,1201.0,3,1.0,0.0,10,pass,-3.0,0,0
36795,MIN,SEA,0.52,0.48,49.0,3,3,256.0,1156.0,1156.0,3,1.0,0.0,10,run,-3.0,0,0
36796,MIN,SEA,0.53,0.47,46.0,3,3,212.0,1112.0,1112.0,3,2.0,0.0,7,pass,-3.0,1,0
36797,MIN,SEA,0.53,0.47,42.0,3,3,169.0,1069.0,1069.0,3,3.0,0.0,3,pass,-3.0,1,0
36798,MIN,SEA,0.58,0.42,40.0,3,3,125.0,1025.0,1025.0,3,4.0,0.0,1,run,-3.0,0,0
36810,MIN,SEA,0.71,0.29,75.0,3,3,802.0,802.0,802.0,4,1.0,0.0,10,pass,-6.0,0,0
36811,MIN,SEA,0.68,0.32,65.0,3,3,763.0,763.0,763.0,4,1.0,0.0,10,pass,-6.0,0,0
36812,MIN,SEA,0.58,0.42,17.0,3,3,714.0,714.0,714.0,4,1.0,0.0,10,pass,-6.0,0,0
36813,MIN,SEA,0.58,0.42,10.0,3,3,686.0,686.0,686.0,4,2.0,0.0,3,pass,-6.0,0,0
36814,MIN,SEA,0.53,0.47,4.0,3,3,641.0,641.0,641.0,4,1.0,1.0,4,run,-6.0,0,0
36815,MIN,SEA,0.53,0.47,2.0,3,3,600.0,600.0,600.0,4,2.0,1.0,2,pass,-6.0,1,0
36816,MIN,SEA,0.55,0.45,2.0,3,3,594.0,594.0,594.0,4,3.0,1.0,2,run,-6.0,1,0
36817,MIN,SEA,0.62,0.38,1.0,3,3,550.0,550.0,550.0,4,4.0,1.0,1,pass,-6.0,1,0
36822,MIN,SEA,0.63,0.37,41.0,3,3,488.0,488.0,488.0,4,1.0,0.0,10,run,-6.0,0,0
36823,MIN,SEA,0.64,0.36,43.0,3,3,464.0,464.0,464.0,4,1.0,0.0,12,pass,-6.0,1,0
36824,MIN,SEA,0.66,0.34,43.0,3,3,460.0,460.0,460.0,4,2.0,0.0,12,pass,-6.0,1,0
36825,MIN,SEA,0.63,0.37,32.0,3,3,414.0,414.0,414.0,4,3.0,0.0,1,run,-6.0,0,0
36826,MIN,SEA,0.62,0.38,30.0,3,3,394.0,394.0,394.0,4,1.0,0.0,10,run,-6.0,0,0
36827,MIN,SEA,0.64,0.36,29.0,3,3,356.0,356.0,356.0,4,2.0,0.0,9,pass,-6.0,1,0
36828,MIN,SEA,0.67,0.33,29.0,3,3,350.0,350.0,350.0,4,3.0,0.0,9,pass,-6.0,1,0
36843,MIN,SEA,0.98,0.02,75.0,2,0,173.0,173.0,173.0,4,1.0,0.0,10,pass,-14.0,1,0
36844,MIN,SEA,0.98,0.02,75.0,2,0,169.0,169.0,169.0,4,2.0,0.0,10,pass,-14.0,1,0
36846,MIN,SEA,1.0,0.0,70.0,2,0,149.0,149.0,149.0,4,1.0,0.0,10,pass,-20.0,1,0
36847,MIN,SEA,0.99,0.01,35.0,2,0,121.0,121.0,121.0,4,1.0,0.0,10,pass,-20.0,1,1
36849,MIN,SEA,1.0,0.0,35.0,2,0,116.0,116.0,116.0,4,2.0,0.0,10,pass,-20.0,1,0
36850,MIN,SEA,1.0,0.0,23.0,2,0,111.0,111.0,111.0,4,1.0,0.0,10,pass,-20.0,1,0
36851,MIN,SEA,1.0,0.0,23.0,2,0,105.0,105.0,105.0,4,2.0,0.0,10,pass,-20.0,1,0
36852,MIN,SEA,1.0,0.0,6.0,2,0,77.0,77.0,77.0,4,1.0,1.0,6,pass,-20.0,1,1
38447,MIN,MIN,0.5,0.5,76.0,3,3,896.0,1796.0,3596.0,1,1.0,0.0,10,run,0.0,0,0
38448,MIN,MIN,0.51,0.49,70.0,3,3,863.0,1763.0,3563.0,1,2.0,0.0,4,pass,0.0,0,0
38449,MIN,MIN,0.58,0.42,43.0,3,3,821.0,1721.0,3521.0,1,1.0,0.0,10,run,0.0,0,0
38451,MIN,MIN,0.57,0.43,42.0,3,3,767.0,1667.0,3467.0,1,2.0,0.0,9,run,0.0,0,0
38452,MIN,MIN,0.63,0.37,16.0,3,3,725.0,1625.0,3425.0,1,1.0,0.0,10,run,0.0,0,0
38453,MIN,MIN,0.62,0.38,13.0,3,3,704.0,1604.0,3404.0,1,2.0,0.0,7,pass,0.0,0,1
38461,MIN,MIN,0.79,0.21,60.0,3,3,560.0,1460.0,3260.0,1,1.0,0.0,10,run,7.0,1,0
38463,MIN,MIN,0.81,0.19,51.0,3,3,522.0,1422.0,3222.0,1,2.0,0.0,1,run,7.0,0,0
38464,MIN,MIN,0.81,0.19,48.0,3,3,485.0,1385.0,3185.0,1,1.0,0.0,10,run,7.0,0,1
38465,MIN,MIN,0.82,0.18,37.0,3,3,448.0,1348.0,3148.0,1,1.0,0.0,10,pass,7.0,0,0
38466,MIN,MIN,0.82,0.18,33.0,3,3,407.0,1307.0,3107.0,1,2.0,0.0,6,pass,7.0,1,0
38467,MIN,MIN,0.84,0.16,13.0,3,3,387.0,1287.0,3087.0,1,1.0,0.0,10,run,7.0,0,0
38474,MIN,MIN,0.9,0.1,70.0,3,3,310.0,1210.0,3010.0,1,1.0,0.0,10,pass,14.0,0,0
38475,MIN,MIN,0.92,0.08,53.0,3,3,292.0,1192.0,2992.0,1,1.0,0.0,10,run,14.0,0,1
38476,MIN,MIN,0.91,0.09,53.0,3,3,258.0,1158.0,2958.0,1,2.0,0.0,10,run,14.0,0,0
38477,MIN,MIN,0.91,0.09,48.0,3,3,214.0,1114.0,2914.0,1,3.0,0.0,5,pass,14.0,1,0
38478,MIN,MIN,0.93,0.07,41.0,3,3,181.0,1081.0,2881.0,1,1.0,0.0,10,pass,14.0,0,0
38479,MIN,MIN,0.93,0.07,27.0,3,3,142.0,1042.0,2842.0,1,1.0,0.0,10,run,14.0,0,0
38481,MIN,MIN,0.94,0.06,18.0,3,3,98.0,998.0,2798.0,1,1.0,0.0,10,run,14.0,0,0
38492,MIN,MIN,0.97,0.03,80.0,3,3,765.0,765.0,2565.0,2,1.0,0.0,10,pass,21.0,0,0
38493,MIN,MIN,0.97,0.03,75.0,3,3,741.0,741.0,2541.0,2,2.0,0.0,5,pass,21.0,0,0
38494,MIN,MIN,0.96,0.04,75.0,3,3,738.0,738.0,2538.0,2,3.0,0.0,5,run,21.0,1,0
38495,MIN,MIN,0.98,0.02,67.0,3,3,712.0,712.0,2512.0,2,1.0,0.0,10,run,21.0,0,0
38496,MIN,MIN,0.98,0.02,61.0,3,3,674.0,674.0,2474.0,2,2.0,0.0,4,run,21.0,1,0
38497,MIN,MIN,0.98,0.02,58.0,3,3,633.0,633.0,2433.0,2,3.0,0.0,1,run,21.0,0,0
38498,MIN,MIN,0.99,0.01,54.0,3,3,588.0,588.0,2388.0,2,1.0,0.0,10,pass,21.0,1,0
38500,MIN,MIN,0.99,0.01,52.0,3,3,539.0,539.0,2339.0,2,1.0,0.0,20,pass,21.0,1,0
38501,MIN,MIN,0.98,0.02,52.0,3,3,535.0,535.0,2335.0,2,2.0,0.0,20,run,21.0,1,0
38503,MIN,MIN,0.98,0.02,47.0,3,3,473.0,473.0,2273.0,2,3.0,0.0,15,pass,21.0,1,0
38505,MIN,MIN,0.91,0.09,75.0,3,3,464.0,464.0,2264.0,2,1.0,0.0,10,run,15.0,0,0
38506,MIN,MIN,0.9,0.1,75.0,3,3,432.0,432.0,2232.0,2,2.0,0.0,10,pass,15.0,1,0
38507,MIN,MIN,0.9,0.1,70.0,3,3,393.0,393.0,2193.0,2,3.0,0.0,5,pass,15.0,1,0
38527,MIN,MIN,0.87,0.13,75.0,3,1,14.0,14.0,1814.0,2,1.0,0.0,10,run,12.0,0,0
38533,MIN,MIN,0.69,0.31,75.0,3,3,889.0,1789.0,1789.0,3,1.0,0.0,10,run,5.0,0,0
38534,MIN,MIN,0.66,0.34,75.0,3,3,855.0,1755.0,1755.0,3,2.0,0.0,10,pass,5.0,1,0
38535,MIN,MIN,0.62,0.38,75.0,3,3,852.0,1752.0,1752.0,3,3.0,0.0,10,pass,5.0,1,0
38543,MIN,MIN,0.8,0.2,22.0,3,3,599.0,1499.0,1499.0,3,1.0,0.0,10,run,5.0,0,0
38544,MIN,MIN,0.79,0.21,21.0,3,3,571.0,1471.0,1471.0,3,2.0,0.0,9,run,5.0,0,0
38545,MIN,MIN,0.78,0.22,18.0,3,3,528.0,1428.0,1428.0,3,3.0,0.0,6,pass,5.0,1,0
38552,MIN,MIN,0.81,0.19,68.0,3,3,454.0,1354.0,1354.0,3,1.0,0.0,10,run,8.0,0,0
38554,MIN,MIN,0.84,0.16,59.0,3,3,413.0,1313.0,1313.0,3,2.0,0.0,1,run,8.0,0,0
38555,MIN,MIN,0.83,0.17,56.0,3,3,373.0,1273.0,1273.0,3,1.0,0.0,10,pass,8.0,0,0
38556,MIN,MIN,0.79,0.21,65.0,3,3,328.0,1228.0,1228.0,3,2.0,0.0,19,run,8.0,1,0
38558,MIN,MIN,0.76,0.24,65.0,3,3,270.0,1170.0,1170.0,3,3.0,0.0,19,pass,8.0,1,0
38564,MIN,MIN,0.8,0.2,73.0,3,3,156.0,1056.0,1056.0,3,1.0,0.0,10,run,8.0,0,0
38565,MIN,MIN,0.78,0.22,73.0,3,3,124.0,1024.0,1024.0,3,2.0,0.0,10,run,8.0,0,0
38566,MIN,MIN,0.82,0.18,64.0,3,3,93.0,993.0,993.0,3,3.0,0.0,1,pass,8.0,0,0
38567,MIN,MIN,0.87,0.13,31.0,3,3,47.0,947.0,947.0,3,1.0,0.0,10,run,8.0,0,0
38568,MIN,MIN,0.87,0.13,26.0,3,3,12.0,912.0,912.0,3,2.0,0.0,5,pass,8.0,0,0
38570,MIN,MIN,0.88,0.12,14.0,3,3,900.0,900.0,900.0,4,1.0,0.0,10,run,8.0,0,0
38571,MIN,MIN,0.88,0.12,10.0,3,3,862.0,862.0,862.0,4,2.0,0.0,6,run,8.0,0,0
38572,MIN,MIN,0.87,0.13,8.0,3,3,822.0,822.0,822.0,4,3.0,0.0,4,pass,8.0,1,0
38579,MIN,MIN,0.91,0.09,55.0,3,3,718.0,718.0,718.0,4,1.0,0.0,10,run,11.0,0,0
38580,MIN,MIN,0.92,0.08,41.0,3,3,678.0,678.0,678.0,4,1.0,0.0,10,run,11.0,0,0
38581,MIN,MIN,0.92,0.08,41.0,3,3,634.0,634.0,634.0,4,2.0,0.0,10,run,11.0,0,0
38582,MIN,MIN,0.91,0.09,40.0,3,3,599.0,599.0,599.0,4,3.0,0.0,9,pass,11.0,1,0
38591,MIN,MIN,0.99,0.01,21.0,2,3,478.0,478.0,478.0,4,1.0,0.0,15,run,18.0,0,0
38604,MIN,MIN,1.0,0.0,43.0,2,2,246.0,246.0,246.0,4,1.0,0.0,10,run,25.0,0,0
38605,MIN,MIN,1.0,0.0,40.0,2,2,203.0,203.0,203.0,4,2.0,0.0,7,run,25.0,0,0
38606,MIN,MIN,1.0,0.0,35.0,2,2,159.0,159.0,159.0,4,3.0,0.0,2,run,25.0,0,0
38608,MIN,MIN,1.0,0.0,33.0,2,2,120.0,120.0,120.0,4,1.0,0.0,10,run,25.0,0,0
40311,MIN,DET,0.56,0.44,99.0,3,3,696.0,1596.0,3396.0,1,1.0,0.0,11,run,0.0,0,0
40312,MIN,DET,0.57,0.43,98.0,3,3,665.0,1565.0,3365.0,1,2.0,0.0,10,run,0.0,0,0
40313,MIN,DET,0.59,0.41,97.0,3,3,626.0,1526.0,3326.0,1,3.0,0.0,9,pass,0.0,1,0
40321,MIN,DET,0.57,0.43,75.0,3,3,450.0,1350.0,3150.0,1,1.0,0.0,10,run,-3.0,0,0
40322,MIN,DET,0.57,0.43,71.0,3,3,414.0,1314.0,3114.0,1,2.0,0.0,6,pass,-3.0,1,0
40323,MIN,DET,0.6,0.4,71.0,3,3,410.0,1310.0,3110.0,1,3.0,0.0,6,run,-3.0,1,0
40335,MIN,DET,0.62,0.38,87.0,3,3,103.0,1003.0,2803.0,1,1.0,0.0,10,pass,-3.0,0,0
40336,MIN,DET,0.64,0.36,85.0,3,3,63.0,963.0,2763.0,1,2.0,0.0,8,run,-3.0,0,0
40337,MIN,DET,0.67,0.33,85.0,3,3,22.0,922.0,2722.0,1,3.0,0.0,8,pass,-3.0,1,0
40352,MIN,DET,0.69,0.31,78.0,3,3,632.0,632.0,2432.0,2,1.0,0.0,10,run,-6.0,1,0
40353,MIN,DET,0.71,0.29,79.0,3,3,590.0,590.0,2390.0,2,2.0,0.0,11,pass,-6.0,0,1
40354,MIN,DET,0.76,0.24,86.0,3,3,551.0,551.0,2351.0,2,3.0,0.0,18,run,-6.0,1,0
40366,MIN,DET,0.76,0.24,69.0,3,3,239.0,239.0,2039.0,2,1.0,0.0,10,pass,-9.0,0,0
40367,MIN,DET,0.75,0.25,59.0,3,3,216.0,216.0,2016.0,2,1.0,0.0,10,run,-9.0,0,0
40368,MIN,DET,0.76,0.24,57.0,3,3,184.0,184.0,1984.0,2,2.0,0.0,8,pass,-9.0,0,0
40370,MIN,DET,0.75,0.25,52.0,3,3,128.0,128.0,1928.0,2,1.0,0.0,20,run,-9.0,0,0
40372,MIN,DET,0.76,0.24,49.0,3,3,120.0,120.0,1920.0,2,2.0,0.0,17,pass,-9.0,1,0
40373,MIN,DET,0.76,0.24,49.0,3,3,114.0,114.0,1914.0,2,3.0,0.0,17,pass,-9.0,1,0
40375,MIN,DET,0.66,0.34,9.0,2,3,101.0,101.0,1901.0,2,1.0,1.0,9,run,-9.0,0,0
40377,MIN,DET,0.68,0.32,8.0,1,3,95.0,95.0,1895.0,2,2.0,1.0,8,pass,-9.0,1,0
40387,MIN,DET,0.54,0.46,70.0,1,2,36.0,36.0,1836.0,2,1.0,0.0,10,pass,-2.0,1,0
40389,MIN,DET,0.54,0.46,68.0,1,1,31.0,31.0,1831.0,2,2.0,0.0,8,pass,-2.0,1,0
40391,MIN,DET,0.53,0.47,62.0,1,1,18.0,18.0,1818.0,2,1.0,0.0,20,pass,-2.0,1,0
40392,MIN,DET,0.53,0.47,61.0,1,1,12.0,12.0,1812.0,2,2.0,0.0,19,pass,-2.0,1,0
40394,MIN,DET,0.51,0.49,44.0,1,0,2.0,2.0,1802.0,2,3.0,0.0,2,pass,-2.0,1,0
40397,MIN,DET,0.31,0.69,75.0,3,3,900.0,1800.0,1800.0,3,1.0,0.0,10,pass,5.0,0,0
40398,MIN,DET,0.34,0.66,75.0,3,3,895.0,1795.0,1795.0,3,2.0,0.0,10,pass,5.0,0,0
40399,MIN,DET,0.27,0.73,62.0,3,3,854.0,1754.0,1754.0,3,1.0,0.0,10,run,5.0,0,0
40400,MIN,DET,0.23,0.77,47.0,3,3,818.0,1718.0,1718.0,3,1.0,0.0,10,run,5.0,0,0
40401,MIN,DET,0.22,0.78,40.0,3,3,775.0,1675.0,1675.0,3,2.0,0.0,3,pass,5.0,0,0
40402,MIN,DET,0.22,0.78,36.0,3,3,735.0,1635.0,1635.0,3,1.0,0.0,10,run,5.0,0,0
40403,MIN,DET,0.22,0.78,31.0,3,3,699.0,1599.0,1599.0,3,2.0,0.0,5,run,5.0,0,0
40404,MIN,DET,0.19,0.81,13.0,3,3,656.0,1556.0,1556.0,3,1.0,0.0,10,run,5.0,0,0
40405,MIN,DET,0.2,0.8,13.0,3,3,617.0,1517.0,1517.0,3,2.0,0.0,10,pass,5.0,0,0
40406,MIN,DET,0.22,0.78,12.0,3,3,577.0,1477.0,1477.0,3,3.0,0.0,9,pass,5.0,1,0
40413,MIN,DET,0.21,0.79,75.0,3,3,441.0,1341.0,1341.0,3,1.0,0.0,10,run,8.0,0,0
40414,MIN,DET,0.21,0.79,71.0,3,3,406.0,1306.0,1306.0,3,2.0,0.0,6,pass,8.0,0,0
40415,MIN,DET,0.24,0.76,71.0,3,3,399.0,1299.0,1299.0,3,3.0,0.0,6,pass,8.0,1,0
40422,MIN,DET,0.16,0.84,53.0,3,3,243.0,1143.0,1143.0,3,1.0,0.0,10,pass,8.0,0,0
40424,MIN,DET,0.15,0.85,47.0,3,3,188.0,1088.0,1088.0,3,1.0,0.0,15,run,8.0,0,0
40425,MIN,DET,0.16,0.84,45.0,3,3,148.0,1048.0,1048.0,3,2.0,0.0,13,pass,8.0,1,0
40426,MIN,DET,0.14,0.86,33.0,3,3,106.0,1006.0,1006.0,3,3.0,0.0,1,run,8.0,0,0
40427,MIN,DET,0.13,0.87,29.0,3,3,66.0,966.0,966.0,3,1.0,0.0,10,run,8.0,0,0
40430,MIN,DET,0.15,0.85,38.0,3,3,900.0,900.0,900.0,4,2.0,0.0,19,pass,8.0,1,0
40431,MIN,DET,0.13,0.87,21.0,3,3,866.0,866.0,866.0,4,3.0,0.0,2,pass,8.0,1,0
40432,MIN,DET,0.12,0.88,17.0,3,3,844.0,844.0,844.0,4,1.0,0.0,10,run,8.0,0,0
40433,MIN,DET,0.1,0.9,4.0,3,3,811.0,811.0,811.0,4,1.0,1.0,4,pass,8.0,0,0
40445,MIN,DET,0.06,0.94,87.0,3,3,545.0,545.0,545.0,4,1.0,0.0,10,run,15.0,0,0
40446,MIN,DET,0.05,0.95,76.0,3,3,497.0,497.0,497.0,4,1.0,0.0,10,pass,15.0,0,0
40447,MIN,DET,0.06,0.94,76.0,3,3,494.0,494.0,494.0,4,2.0,0.0,10,run,15.0,0,0
40448,MIN,DET,0.06,0.94,75.0,3,3,450.0,450.0,450.0,4,3.0,0.0,9,pass,15.0,1,0
40454,MIN,DET,0.02,0.98,10.0,3,3,390.0,390.0,390.0,4,1.0,1.0,10,run,15.0,0,0
40455,MIN,DET,0.02,0.98,11.0,3,3,346.0,346.0,346.0,4,2.0,1.0,11,pass,15.0,0,0
40456,MIN,DET,0.02,0.98,10.0,3,3,301.0,301.0,301.0,4,3.0,1.0,10,run,15.0,0,0
40465,MIN,DET,0.0,1.0,24.0,3,3,184.0,184.0,184.0,4,1.0,0.0,10,run,18.0,0,0
40467,MIN,DET,0.0,1.0,23.0,2,3,179.0,179.0,179.0,4,2.0,0.0,9,run,18.0,0,0
40469,MIN,DET,0.0,1.0,15.0,1,3,173.0,173.0,173.0,4,3.0,0.0,1,run,18.0,0,0
40471,MIN,DET,0.0,1.0,15.0,1,2,128.0,128.0,128.0,4,4.0,0.0,1,run,18.0,0,0
44116,MIN,MIN,0.5,0.5,75.0,3,3,900.0,1800.0,3600.0,1,1.0,0.0,10,pass,0.0,0,0
